,Area,Date,Mean,Price,Count
10924,CW10,2013,172003.63176895306,47645006,277
10948,CW11,2013,198914.38164251207,82350554,414
10972,CW12,2013,212621.76419213973,97380768,458
10996,CW2,2013,161143.3027522936,87823100,545
11020,CW3,2013,242524.61764705883,32983348,136
11044,CW4,2013,293230.49659863947,43104883,147
11068,CW5,2013,219922.610701107,119198055,542
11092,CW6,2013,378383.6319018405,61676532,163
11116,CW7,2013,148987.21546961326,53933372,362
11140,CW8,2013,199264.67272727273,109595570,550
11164,CW9,2013,190181.7041942605,86152312,453
11188,DA1,2013,195359.6553911205,184810234,946
11212,DA10,2013,167680.74468085106,15761990,94
11236,DA11,2013,180853.78935185185,78128837,432
11260,DA12,2013,204298.6857142857,114407264,560
11284,DA13,2013,313226.10243902437,64211351,205
11308,DA14,2013,249951.61280487804,81984129,328
11332,DA15,2013,269925.56766917295,143600402,532
11356,DA16,2013,236295.69279661018,111531567,472
11380,DA17,2013,340300.04333333333,102090013,300
11404,DA18,2013,132187.1875,2114995,16
11428,DA2,2013,256811.02914798207,114537719,446
11452,DA3,2013,295920.4185185185,79898513,270
11476,DA4,2013,278171.1757575758,45898244,165
11500,DA5,2013,304947.84575835476,118624712,389
11524,DA6,2013,274466.83225806453,42542359,155
11548,DA7,2013,247550.3165735568,132934520,537
11572,DA8,2013,194021.9267605634,68877784,355
11596,DA9,2013,195559.12083333332,46934189,240
11620,DE1,2013,136826.0987654321,22165828,162
11644,DE11,2013,149131.13849765257,127059730,852
11668,DE12,2013,175460.17940199334,52813514,301
11692,DE13,2013,217732.07177033494,136518009,627
11716,DE14,2013,114968.73762376238,46447370,404
11740,DE15,2013,155471.04545454544,41044356,264
11764,DE21,2013,143733.27296248384,111105820,773
11788,DE22,2013,180299.78551136365,126931049,704
11812,DE23,2013,147830.65557404325,88846224,601
11836,DE24,2013,194903.29428571428,136432306,700
11860,DE3,2013,188054.45714285714,65819060,350
11884,DE4,2013,213536.42774566475,110825406,519
11908,DE45,2013,319476.9574468085,45046251,141
11932,DE5,2013,228073.97005988023,76176706,334
11956,DE55,2013,126741.05763239875,81367759,642
11980,DE56,2013,182385.718061674,124204674,681
12004,DE6,2013,268424.4837662338,82674741,308
12028,DE65,2013,200091.58823529413,61228026,306
12052,DE7,2013,123422.38514442916,89728074,727
12076,DE72,2013,197467.08626198082,61807198,313
12100,DE73,2013,219992.974522293,69077794,314
12124,DE74,2013,215785.16216216216,55888357,259
12148,DE75,2013,118399.67615658364,33270309,281
12178,DH1,2013,233188.0174825175,133383546,572
12204,DH2,2013,128433.16625310174,51758566,403
12228,DH3,2013,153544.9037267081,49441459,322
12252,DH4,2013,130791.93811881189,52839943,404
12276,DH5,2013,104898.76293103448,24336513,232
12300,DH6,2013,112956.71256038647,46764079,414
12324,DH7,2013,114611.02490421456,59826955,522
12348,DH8,2013,123430.97074010326,71713394,581
12372,DH9,2013,90714.75862068965,39460920,435
12397,DL1,2013,104482.11895161291,51823131,496
12421,DL10,2013,219810.5243902439,54073389,246
12445,DL11,2013,265826.05633802817,18873650,71
12469,DL12,2013,175936.52760736196,28677654,163
12493,DL13,2013,122956.24305555556,17705699,144
12517,DL14,2013,98526.61063829788,46307507,470
12541,DL15,2013,107079.27413127413,27733532,259
12565,DL16,2013,129824.88088642659,46866782,361
12589,DL17,2013,90071.30088495575,20356114,226
12614,DL2,2013,193954.7471264368,50622189,261
12638,DL3,2013,145032.7320061256,94706374,653
12662,DL4,2013,73888.82575757576,9753325,132
12686,DL5,2013,124163.96113074206,35138401,283
12710,DL6,2013,212920.98469387754,41732513,196
12734,DL7,2013,211946.33193277312,50443227,238
12758,DL8,2013,224745.77697841727,62479326,278
12782,DL9,2013,132111.0,16117542,122
12806,DN1,2013,103263.22666666667,7744742,75
12830,DN10,2013,190741.96276595743,35859489,188
12854,DN11,2013,133135.80821917808,38875656,292
12878,DN12,2013,96434.57777777778,21697780,225
12902,DN14,2013,183496.85576923078,114502038,624
12926,DN15,2013,138417.66391184574,50245612,363
12950,DN16,2013,108070.85287356321,47010821,435
12974,DN17,2013,120579.4,44614378,370
12998,DN18,2013,132056.66826923078,27467787,208
13022,DN19,2013,169913.44444444444,15292210,90
13046,DN2,2013,104996.02371541502,26563994,253
13070,DN20,2013,153000.42857142858,38556108,252
13094,DN21,2013,131037.40106007067,74167169,566
13118,DN22,2013,160031.2969588551,89457495,559
13142,DN3,2013,135058.46238938053,61046425,452
13166,DN31,2013,60765.90909090909,6684250,110
13190,DN32,2013,93636.2375,29963596,320
13214,DN33,2013,138258.1379310345,40094860,290
13238,DN34,2013,100258.664,25064666,250
13262,DN35,2013,117545.91698841698,60888785,518
13286,DN36,2013,163815.10921501706,47997827,293
13310,DN37,2013,148303.90036900368,40190357,271
13334,DN38,2013,169161.2068965517,4905675,29
13358,DN39,2013,147491.66666666666,6194650,42
13382,DN4,2013,136868.79508196723,100187958,732
13406,DN40,2013,101515.54263565892,13095505,129
13430,DN41,2013,156049.68421052632,14824720,95
13454,DN5,2013,133291.3550420168,63446685,476
13478,DN6,2013,112727.96850393701,28632904,254
13502,DN7,2013,120936.96132596685,21889590,181
13526,DN8,2013,100569.70588235294,17096850,170
13550,DN9,2013,176803.90202702704,52333955,296
13574,DT1,2013,245195.0059642147,123333088,503
13598,DT10,2013,275268.51630434784,50649407,184
13622,DT11,2013,264734.4170731707,108541111,410
13646,DT2,2013,280501.16346153844,116688484,416
13670,DT3,2013,240721.22352941177,102306520,425
13694,DT4,2013,294881.3823529412,190493373,646
13718,DT5,2013,170032.46543778802,36897045,217
13742,DT6,2013,264982.5593607306,116062361,438
13766,DT7,2013,333093.5606060606,43968350,132
13790,DT8,2013,260814.5754716981,27646345,106
13814,DT9,2013,283937.37190082646,103069266,363
13838,DY1,2013,117314.56395348837,40356210,344
13862,DY10,2013,166544.17063492062,83938262,504
13886,DY11,2013,166427.57428571428,58249651,350
13910,DY12,2013,214018.18181818182,32958800,154
13934,DY13,2013,164075.5736196319,53488637,326
13958,DY14,2013,250101.1551724138,29011734,116
13982,DY2,2013,116421.1971326165,32481514,279
14006,DY3,2013,172912.39037433156,64669234,374
14030,DY4,2013,120161.21381578948,36529009,304
14054,DY5,2013,127205.71693121693,48083761,378
14078,DY6,2013,170533.92021276595,64120754,376
14102,DY7,2013,297114.525862069,34465285,116
14126,DY8,2013,178253.18304172275,132442115,743
14150,DY9,2013,252347.72847682118,76209014,302
14174,E1,2013,527502.1314553991,561789770,1065
