LAD,REMAIN,LEAVE,PC,PC_0,PC_1
E06000045,46.20,53.80,SO14 7NB,SO14,7NB
E06000045,46.20,53.80,SO15 0AB,SO15,0AB
E06000045,46.20,53.80,SO19 6PY,SO19,6PY
E06000045,46.20,53.80,SO2  0AA,SO2, 0AA
E06000045,46.20,53.80,SO18 4FL,SO18,4FL
E06000045,46.20,53.80,SO17 1WQ,SO17,1WQ
E06000045,46.20,53.80,SO3  3BX,SO3, 3BX
E06000045,46.20,53.80,SO45 5XS,SO45,5XS
E06000045,46.20,53.80,SO9  1PR,SO9, 1PR
E06000045,46.20,53.80,SO4  6WA,SO4, 6WA
E06000046,38.05,61.95,PO35 5TH,PO35,5TH
E06000046,38.05,61.95,PO34 5JD,PO34,5JD
E06000046,38.05,61.95,PO36 0EW,PO36,0EW
E06000046,38.05,61.95,PO37 6BZ,PO37,6BZ
E06000046,38.05,61.95,PO31 7LU,PO31,7LU
E06000046,38.05,61.95,PO32 6PU,PO32,6PU
E06000046,38.05,61.95,PO33 1BB,PO33,1BB
E06000046,38.05,61.95,PO38 1LX,PO38,1LX
E06000046,38.05,61.95,PO40 9PD,PO40,9PD
E06000046,38.05,61.95,PO41 0NP,PO41,0NP
E06000046,38.05,61.95,PO30 2AY,PO30,2AY
E06000046,38.05,61.95,PO39 0LB,PO39,0LB
E06000047,42.45,57.55,DH1  1AA,DH1, 1AA
E06000047,42.45,57.55,DH2  1BD,DH2, 1BD
E06000047,42.45,57.55,DH3  1XP,DH3, 1XP
E06000047,42.45,57.55,DH4  6AB,DH4, 6AB
E06000047,42.45,57.55,DH7  7LB,DH7, 7LB
E06000047,42.45,57.55,DH8  0AT,DH8, 0AT
E06000047,42.45,57.55,DH6  5HG,DH6, 5HG
E06000047,42.45,57.55,DH9  0JL,DH9, 0JL
E06000047,42.45,57.55,DH99 1WY,DH99,1WY
E06000047,42.45,57.55,DL14 0AR,DL14,0AR
E06000047,42.45,57.55,DL13 4NQ,DL13,4NQ
E06000047,42.45,57.55,DL12 9JQ,DL12,9JQ
E06000047,42.45,57.55,DL15 0GG,DL15,0GG
E06000047,42.45,57.55,DL11 7HF,DL11,7HF
E06000047,42.45,57.55,DL16 6BW,DL16,6BW
E06000047,42.45,57.55,DL10 4YG,DL10,4YG
E06000047,42.45,57.55,DH5  9RG,DH5, 9RG
E06000047,42.45,57.55,DL17 9PA,DL17,9PA
E06000047,42.45,57.55,DH97 1AA,DH97,1AA
E06000047,42.45,57.55,DH98 1EE,DH98,1EE
E06000047,42.45,57.55,NE16 6LZ,NE16,6LZ
E06000047,42.45,57.55,NE17 7BD,NE17,7BD
E06000047,42.45,57.55,NE38 9HG,NE38,9HG
E06000047,42.45,57.55,NE39 1HA,NE39,1HA
E06000047,42.45,57.55,SR8  1JJ,SR8, 1JJ
E06000047,42.45,57.55,SR7  9AH,SR7, 9AH
E06000047,42.45,57.55,SR88 1AA,SR88,1AA
E06000047,42.45,57.55,TS28 5NQ,TS28,5NQ
E06000047,42.45,57.55,TS29 6EJ,TS29,6EJ
E06000049,48.82,51.18,CH3  9PE,CH3, 9PE
E06000049,48.82,51.18,CW1  1BG,CW1, 1BG
E06000049,48.82,51.18,CW10 0GB,CW10,0GB
E06000049,48.82,51.18,CW11 0AA,CW11,0AA
E06000049,48.82,51.18,CW4  7DF,CW4, 7DF
E06000049,48.82,51.18,CW3  9WU,CW3, 9WU
E06000049,48.82,51.18,CW5  5DQ,CW5, 5DQ
E06000049,48.82,51.18,CW12 1PA,CW12,1PA
E06000049,48.82,51.18,CW9  6LE,CW9, 6LE
E06000049,48.82,51.18,CW2  5HL,CW2, 5HL
E06000049,48.82,51.18,CW7  4BH,CW7, 4BH
E06000049,48.82,51.18,CW98 1AD,CW98,1AD
E06000049,48.82,51.18,CW6  9HW,CW6, 9HW
E06000049,48.82,51.18,M22  5UA,M22, 5UA
E06000049,48.82,51.18,SK12 2WA,SK12,2WA
E06000049,48.82,51.18,SK10 1JZ,SK10,1JZ
E06000049,48.82,51.18,SK11 9BJ,SK11,9BJ
E06000049,48.82,51.18,SK23 7QX,SK23,7QX
E06000049,48.82,51.18,SK6  7GW,SK6, 7GW
E06000049,48.82,51.18,SK7  1RA,SK7, 1RA
E06000049,48.82,51.18,SK8  3JZ,SK8, 3JZ
E06000049,48.82,51.18,SK9  1LG,SK9, 1LG
E06000049,48.82,51.18,SY13 4AH,SY13,4AH
E06000049,48.82,51.18,SY14 8AE,SY14,8AE
E06000049,48.82,51.18,WA16 0AN,WA16,0AN
E06000049,48.82,51.18,WA15 0QE,WA15,0QE
E06000049,48.82,51.18,WA14 3BZ,WA14,3BZ
E06000050,49.32,50.68,CH1  1RH,CH1, 1RH
E06000050,49.32,50.68,CH2  1JP,CH2, 1JP
E06000050,49.32,50.68,CH33 9AJ,CH33,9AJ
E06000050,49.32,50.68,CH34 9DE,CH34,9DE
E06000050,49.32,50.68,CH4  0ZW,CH4, 0ZW
E06000050,49.32,50.68,CH65 2DZ,CH65,2DZ
E06000050,49.32,50.68,CH64 9TY,CH64,9TY
E06000050,49.32,50.68,CH66 1SE,CH66,1SE
E06000050,49.32,50.68,CH62 9ES,CH62,9ES
E06000050,49.32,50.68,CH63 4LG,CH63,4LG
E06000050,49.32,50.68,CH88 3ZG,CH88,3ZG
E06000050,49.32,50.68,CH99 1AA,CH99,1AA
E06000050,49.32,50.68,CH70 8AY,CH70,8AY
E06000050,49.32,50.68,CW8  2DE,CW8, 2DE
E06000050,49.32,50.68,L62  0AD,L62, 0AD
E06000050,49.32,50.68,L63  4LE,L63, 4LE
E06000050,49.32,50.68,L64  0SB,L64, 0SB
E06000050,49.32,50.68,L66  4UE,L66, 4UE
E06000050,49.32,50.68,L65  8EW,L65, 8EW
E06000050,49.32,50.68,WA6  0DT,WA6, 0DT
E06000051,43.13,56.87,DY14 0LG,DY14,0LG
E06000051,43.13,56.87,DY7  5ER,DY7, 5ER
E06000051,43.13,56.87,DY12 1SU,DY12,1SU
E06000051,43.13,56.87,GL11 6YD,GL11,6YD
E06000051,43.13,56.87,LD7  1DY,LD7, 1DY
E06000051,43.13,56.87,LL14 5BU,LL14,5BU
E06000051,43.13,56.87,ST19 9AP,ST19,9AP
E06000051,43.13,56.87,SY1  2LA,SY1, 2LA
E06000051,43.13,56.87,SY12 0AP,SY12,0AP
E06000051,43.13,56.87,SY11 1BX,SY11,1BX
E06000051,43.13,56.87,SY10 9WF,SY10,9WF
E06000051,43.13,56.87,SY15 6SY,SY15,6SY
E06000051,43.13,56.87,SY2  5HQ,SY2, 5HQ
E06000051,43.13,56.87,SY21 8DL,SY21,8DL
E06000051,43.13,56.87,SY22 5WD,SY22,5WD
E06000051,43.13,56.87,SY3  8GE,SY3, 8GE
E06000051,43.13,56.87,SY5  6DE,SY5, 6DE
E06000051,43.13,56.87,SY6  1DZ,SY6, 1DZ
E06000051,43.13,56.87,SY9  5AA,SY9, 5AA
E06000051,43.13,56.87,SY99 8AJ,SY99,8AJ
E06000051,43.13,56.87,WV6  7WQ,WV6, 7WQ
E06000051,43.13,56.87,WV7  3PF,WV7, 3PF
E06000051,43.13,56.87,WV8  1QX,WV8, 1QX
E06000051,43.13,56.87,WV16 6TY,WV16,6TY
E06000051,43.13,56.87,WV15 5PA,WV15,5PA
E06000051,43.13,56.87,WV5  7AA,WV5, 7AA
E06000052,43.48,56.52,EX22 6FF,EX22,6FF
E06000052,43.48,56.52,EX23 0NB,EX23,0NB
E06000052,43.48,56.52,PL10 1XJ,PL10,1XJ
E06000052,43.48,56.52,PL11 2AA,PL11,2AA
E06000052,43.48,56.52,PL12 4BY,PL12,4BY
E06000052,43.48,56.52,PL13 2RZ,PL13,2RZ
E06000052,43.48,56.52,PL14 3RJ,PL14,3RJ
E06000052,43.48,56.52,PL18 9LZ,PL18,9LZ
E06000052,43.48,56.52,PL17 8YX,PL17,8YX
E06000052,43.48,56.52,PL15 7RQ,PL15,7RQ
E06000052,43.48,56.52,PL16 0YE,PL16,0YE
E06000052,43.48,56.52,PL25 3EP,PL25,3EP
E06000052,43.48,56.52,PL26 6JR,PL26,6JR
E06000052,43.48,56.52,PL23 1JL,PL23,1JL
E06000052,43.48,56.52,PL22 0GH,PL22,0GH
E06000052,43.48,56.52,PL24 2QQ,PL24,2QQ
E06000052,43.48,56.52,PL30 4BG,PL30,4BG
E06000052,43.48,56.52,PL31 1EQ,PL31,1EQ
E06000052,43.48,56.52,PL32 9AA,PL32,9AA
E06000052,43.48,56.52,PL33 9AA,PL33,9AA
E06000052,43.48,56.52,PL28 8SD,PL28,8SD
E06000052,43.48,56.52,PL29 3SS,PL29,3SS
E06000052,43.48,56.52,PL27 6AG,PL27,6AG
E06000052,43.48,56.52,PL35 0EW,PL35,0EW
E06000052,43.48,56.52,PL34 0AG,PL34,0AG
E06000052,43.48,56.52,TR1  1RW,TR1, 1RW
E06000052,43.48,56.52,TR12 6SW,TR12,6SW
E06000052,43.48,56.52,TR13 0AA,TR13,0AA
E06000052,43.48,56.52,TR18 5LZ,TR18,5LZ
E06000052,43.48,56.52,TR19 6PN,TR19,6PN
E06000052,43.48,56.52,TR2  4AA,TR2, 4AA
E06000052,43.48,56.52,TR11 3BB,TR11,3BB
E06000052,43.48,56.52,TR10 8RN,TR10,8RN
E06000052,43.48,56.52,TR21 0YH,TR21,0YH
E06000052,43.48,56.52,TR20 9YL,TR20,9YL
E06000052,43.48,56.52,TR26 1AA,TR26,1AA
E06000052,43.48,56.52,TR27 4JW,TR27,4JW
E06000052,43.48,56.52,TR17 0EN,TR17,0EN
E06000052,43.48,56.52,TR7  1SP,TR7, 1SP
E06000052,43.48,56.52,TR6  0WD,TR6, 0WD
E06000052,43.48,56.52,TR8  4LB,TR8, 4LB
E06000052,43.48,56.52,TR9  6BB,TR9, 6BB
E06000052,43.48,56.52,TR93 0WA,TR93,0WA
E06000052,43.48,56.52,TR3  6QN,TR3, 6QN
E06000052,43.48,56.52,TR4  8GF,TR4, 8GF
E06000052,43.48,56.52,TR5  0NP,TR5, 0NP
E06000052,43.48,56.52,TR14 9AG,TR14,9AG
E06000052,43.48,56.52,TR15 1AA,TR15,1AA
E06000052,43.48,56.52,TR16 4SQ,TR16,4SQ
E06000053,56.39,43.61,TR22 0PL,TR22,0PL
E06000053,56.39,43.61,TR23 0PR,TR23,0PR
E06000053,56.39,43.61,TR24 0AD,TR24,0AD
E06000053,56.39,43.61,TR25 0QL,TR25,0QL
E06000054,47.51,52.49,BA12 0DJ,BA12,0DJ
E06000054,47.51,52.49,BA13 2GA,BA13,2GA
E06000054,47.51,52.49,BA14 9ZQ,BA14,9ZQ
E06000054,47.51,52.49,GL7  5QF,GL7, 5QF
E06000054,47.51,52.49,GL8  8QU,GL8, 8QU
E06000054,47.51,52.49,SN10 1AS,SN10,1AS
E06000054,47.51,52.49,SN11 0AA,SN11,0AA
E06000054,47.51,52.49,SN12 8JH,SN12,8JH
E06000054,47.51,52.49,SN13 0AA,SN13,0AA
E06000054,47.51,52.49,SN15 2QQ,SN15,2QQ
E06000054,47.51,52.49,SN16 0FD,SN16,0FD
E06000054,47.51,52.49,SN9  5BE,SN9, 5BE
E06000054,47.51,52.49,SO5  0FU,SO5, 0FU
E06000054,47.51,52.49,SP1  1AA,SP1, 1AA
E06000054,47.51,52.49,SO51 6FT,SO51,6FT
E06000054,47.51,52.49,SP4  9DG,SP4, 9DG
E06000054,47.51,52.49,SP5  1ZG,SP5, 1ZG
E06000054,47.51,52.49,SP9  7AH,SP9, 7AH
E06000054,47.51,52.49,SP11 9FG,SP11,9FG
E06000054,47.51,52.49,SP2  0PD,SP2, 0PD
E06000054,47.51,52.49,SP3  4HL,SP3, 4HL
E06000054,47.51,52.49,SP6  3PD,SP6, 3PD
E06000054,47.51,52.49,SP7  0HA,SP7, 0HA
E06000055,48.22,51.78,MK40 3BS,MK40,3BS
E06000055,48.22,51.78,MK41 0AA,MK41,0AA
E06000055,48.22,51.78,MK45 3YZ,MK45,3YZ
E06000055,48.22,51.78,MK42 0ND,MK42,0ND
E06000055,48.22,51.78,MK44 1DG,MK44,1DG
E06000055,48.22,51.78,NN10 0SG,NN10,0SG
E06000055,48.22,51.78,NN29 7GB,NN29,7GB
E06000055,48.22,51.78,PE18 0LH,PE18,0LH
E06000055,48.22,51.78,PE19 4HR,PE19,4HR
E06000055,48.22,51.78,PE28 0LX,PE28,0LX
E06000056,43.87,56.13,AL3  8QE,AL3, 8QE
E06000056,43.87,56.13,AL5  3QF,AL5, 3QF
E06000056,43.87,56.13,HP4  1QR,HP4, 1QR
E06000056,43.87,56.13,LU5  4AA,LU5, 4AA
E06000056,43.87,56.13,LU6  1QS,LU6, 1QS
E06000056,43.87,56.13,LU95 1AA,LU95,1AA
E06000056,43.87,56.13,SG15 6AA,SG15,6AA
E06000056,43.87,56.13,SG18 1AF,SG18,1AF
E06000056,43.87,56.13,SG19 1LH,SG19,1LH
E06000056,43.87,56.13,SG16 6JH,SG16,6JH
E06000056,43.87,56.13,SG17 5AQ,SG17,5AQ
E06000056,43.87,56.13,SG5  3BG,SG5, 3BG
E06000056,43.87,56.13,SG6  4YX,SG6, 4YX
E06000056,43.87,56.13,SG7  5JL,SG7, 5JL
E06000056,43.87,56.13,SG8  0LF,SG8, 0LF
E06000057,45.89,54.11,CA6  7BB,CA6, 7BB
E06000057,45.89,54.11,CA8  7JQ,CA8, 7JQ
E06000057,45.89,54.11,CA9  3LA,CA9, 3LA
E06000057,45.89,54.11,NE20 0EE,NE20,0EE
E06000057,45.89,54.11,NE19 2DL,NE19,2DL
E06000057,45.89,54.11,NE18 0LL,NE18,0LL
E06000057,45.89,54.11,NE15 9QX,NE15,9QX
E06000057,45.89,54.11,NE22 5BP,NE22,5BP
E06000057,45.89,54.11,NE13 6BP,NE13,6BP
E06000057,45.89,54.11,NE24 1NY,NE24,1NY
E06000057,45.89,54.11,NE23 9ZX,NE23,9ZX
E06000057,45.89,54.11,NE25 0LP,NE25,0LP
E06000057,45.89,54.11,NE26 1BU,NE26,1BU
E06000057,45.89,54.11,NE27 0JL,NE27,0JL
E06000057,45.89,54.11,NE41 8DF,NE41,8DF
E06000057,45.89,54.11,NE42 5BF,NE42,5BF
E06000057,45.89,54.11,NE43 7QE,NE43,7QE
E06000057,45.89,54.11,NE45 5JA,NE45,5JA
E06000057,45.89,54.11,NE44 6YX,NE44,6YX
E06000057,45.89,54.11,NE46 1AA,NE46,1AA
E06000057,45.89,54.11,NE61 1DE,NE61,1DE
E06000057,45.89,54.11,NE48 1EH,NE48,1EH
E06000057,45.89,54.11,NE47 9DH,NE47,9DH
E06000057,45.89,54.11,NE49 0DQ,NE49,0DQ
E06000057,45.89,54.11,NE63 0TJ,NE63,0TJ
E06000057,45.89,54.11,NE64 6XW,NE64,6XW
E06000057,45.89,54.11,NE65 0AA,NE65,0AA
E06000057,45.89,54.11,NE66 3PN,NE66,3PN
E06000057,45.89,54.11,NE67 5DP,NE67,5DP
E06000057,45.89,54.11,NE68 7BA,NE68,7BA
E06000057,45.89,54.11,NE69 7AJ,NE69,7AJ
E06000057,45.89,54.11,NE62 5QZ,NE62,5QZ
E06000057,45.89,54.11,NE71 6AP,NE71,6AP
E06000057,45.89,54.11,NE70 7HW,NE70,7HW
E06000057,45.89,54.11,TD15 2UX,TD15,2UX
E06000057,45.89,54.11,TD5  8AR,TD5, 8AR
E06000057,45.89,54.11,TD12 4TA,TD12,4TA
E07000004,49.50,50.50,HP17 0FB,HP17,0FB
E07000004,49.50,50.50,HP16 9PW,HP16,9PW
E07000004,49.50,50.50,HP21 7TW,HP21,7TW
E07000004,49.50,50.50,HP20 9JP,HP20,9JP
E07000004,49.50,50.50,HP22 0AJ,HP22,0AJ
E07000004,49.50,50.50,HP18 9EQ,HP18,9EQ
E07000004,49.50,50.50,HP19 0FW,HP19,0FW
E07000004,49.50,50.50,HP27 0PH,HP27,0PH
E07000004,49.50,50.50,MK18 1AU,MK18,1AU
E07000004,49.50,50.50,NN12 8FU,NN12,8FU
E07000004,49.50,50.50,NN13 7JP,NN13,7JP
E07000004,49.50,50.50,OX33 1DE,OX33,1DE
E07000004,49.50,50.50,OX6  0GT,OX6, 0GT
E07000004,49.50,50.50,OX27 0HN,OX27,0HN
E07000004,49.50,50.50,OX9  1DE,OX9, 1DE
E07000004,49.50,50.50,OX5  2RG,OX5, 2RG
E07000005,55.02,44.98,HP15 6UY,HP15,6UY
E07000005,55.02,44.98,HP10 8AA,HP10,8AA
E07000005,55.02,44.98,HP5  1AA,HP5, 1AA
E07000005,55.02,44.98,HP7  9EL,HP7, 9EL
E07000005,55.02,44.98,HP8  4AA,HP8, 4AA
E07000005,55.02,44.98,HP9  2AZ,HP9, 2AZ
E07000005,55.02,44.98,HP6  5QQ,HP6, 5QQ
E07000005,55.02,44.98,SL9  9SB,SL9, 9SB
E07000005,55.02,44.98,WD3  2XW,WD3, 2XW
E07000006,49.30,50.70,UB8  1DH,UB8, 1DH
E07000006,49.30,50.70,UB9  5GE,UB9, 5GE
E07000007,51.97,48.03,HP11 1JY,HP11,1JY
E07000007,51.97,48.03,HP12 3EJ,HP12,3EJ
E07000007,51.97,48.03,HP13 5EG,HP13,5EG
E07000007,51.97,48.03,HP14 3XN,HP14,3XN
E07000007,51.97,48.03,OX11 0TE,OX11,0TE
E07000007,51.97,48.03,OX14 4XQ,OX14,4XQ
E07000007,51.97,48.03,OX2  9XW,OX2, 9XW
E07000007,51.97,48.03,OX39 4BH,OX39,4BH
E07000007,51.97,48.03,OX49 5HZ,OX49,5HZ
E07000008,73.85,26.15,CB21 5BE,CB21,5BE
E07000008,73.85,26.15,CB22 3AY,CB22,3AY
E07000008,73.85,26.15,CB25 0WA,CB25,0WA
E07000008,73.85,26.15,CB3  0BJ,CB3, 0BJ
E07000008,73.85,26.15,CB24 3FW,CB24,3FW
E07000008,73.85,26.15,CB4  6YW,CB4, 6YW
E07000008,73.85,26.15,CB5  0AX,CB5, 0AX
E07000009,49.08,50.92,CB10 1RT,CB10,1RT
E07000009,49.08,50.92,CB7  4YX,CB7, 4YX
E07000009,49.08,50.92,CB8  0FG,CB8, 0FG
E07000009,49.08,50.92,CB6  2RY,CB6, 2RY
E07000009,49.08,50.92,IP28 8LE,IP28,8LE
E07000009,49.08,50.92,PE14 9TG,PE14,9TG
E07000009,49.08,50.92,PE38 0PP,PE38,0PP
E07000010,28.61,71.39,PE15 9JN,PE15,9JN
E07000010,28.61,71.39,PE16 6YB,PE16,6YB
E07000010,28.61,71.39,PE12 0QU,PE12,0QU
E07000010,28.61,71.39,PE26 2SQ,PE26,2SQ
E07000011,45.76,54.24,PE29 1PB,PE29,1PB
E07000011,45.76,54.24,PE27 3YB,PE27,3YB
E07000026,41.35,58.65,CA7  1HX,CA7, 1HX
E07000026,41.35,58.65,CA13 9BY,CA13,9BY
E07000026,41.35,58.65,CA14 1BL,CA14,1BL
E07000026,41.35,58.65,CA95 1AA,CA95,1AA
E07000026,41.35,58.65,CA5  2EF,CA5, 2EF
E07000026,41.35,58.65,CA12 4BN,CA12,4BN
E07000026,41.35,58.65,CA15 6BS,CA15,6BS
E07000027,39.38,60.62,LA14 3TP,LA14,3TP
E07000027,39.38,60.62,LA15 8BN,LA15,8BN
E07000027,39.38,60.62,LA16 7AE,LA16,7AE
E07000027,39.38,60.62,LA12 0LT,LA12,0LT
E07000027,39.38,60.62,LA13 0AA,LA13,0AA
E07000027,39.38,60.62,LA17 7TU,LA17,7TU
E07000028,39.86,60.14,CA1  1BH,CA1, 1BH
E07000028,39.86,60.14,CA99 1AA,CA99,1AA
E07000028,39.86,60.14,CA4  9JE,CA4, 9JE
E07000028,39.86,60.14,CA2  7BJ,CA2, 7BJ
E07000028,39.86,60.14,CA3  9RJ,CA3, 9RJ
E07000028,39.86,60.14,DG16 5HZ,DG16,5HZ
E07000028,39.86,60.14,TD9  0TJ,TD9, 0TJ
E07000029,38.00,62.00,CA21 2XA,CA21,2XA
E07000029,38.00,62.00,CA22 2AP,CA22,2AP
E07000029,38.00,62.00,CA20 1BF,CA20,1BF
E07000029,38.00,62.00,CA23 3AA,CA23,3AA
E07000029,38.00,62.00,CA24 3LD,CA24,3LD
E07000029,38.00,62.00,CA25 5AA,CA25,5AA
E07000029,38.00,62.00,CA26 3QP,CA26,3QP
E07000029,38.00,62.00,CA27 0BD,CA27,0BD
E07000029,38.00,62.00,CA28 0AA,CA28,0AA
E07000029,38.00,62.00,CA19 1TL,CA19,1TL
E07000029,38.00,62.00,CA18 1BR,CA18,1BR
E07000029,38.00,62.00,LA18 4JQ,LA18,4JQ
E07000029,38.00,62.00,LA19 5AB,LA19,5AB
E07000029,38.00,62.00,LA20 6ET,LA20,6ET
E07000030,46.68,53.32,CA11 0HX,CA11,0HX
E07000030,46.68,53.32,CA16 6BJ,CA16,6BJ
E07000030,46.68,53.32,CA17 4BX,CA17,4BX
E07000030,46.68,53.32,CA10 1SN,CA10,1SN
E07000030,46.68,53.32,LA10 5NF,LA10,5NF
E07000031,52.86,47.14,LA11 6AE,LA11,6AE
E07000031,52.86,47.14,LA22 0AA,LA22,0AA
E07000031,52.86,47.14,LA21 8AD,LA21,8AD
E07000031,52.86,47.14,LA8  9BP,LA8, 9BP
E07000031,52.86,47.14,LA9  4GF,LA9, 4GF
E07000031,52.86,47.14,LA5  0BA,LA5, 0BA
E07000031,52.86,47.14,LA6  1BJ,LA6, 1BJ
E07000031,52.86,47.14,LA7  7AN,LA7, 7AN
E07000031,52.86,47.14,LA23 1AX,LA23,1AX
E07000032,39.72,60.28,DE4  5FX,DE4, 5FX
E07000032,39.72,60.28,DE5  0DD,DE5, 0DD
E07000032,39.72,60.28,DE55 4AQ,DE55,4AQ
E07000032,39.72,60.28,DE56 0EX,DE56,0EX
E07000032,39.72,60.28,DE6  4LN,DE6, 4LN
E07000032,39.72,60.28,DE75 7DB,DE75,7DB
E07000032,39.72,60.28,NG16 4BG,NG16,4BG
E07000032,39.72,60.28,S11  7XL,S11, 7XL
E07000033,29.17,70.83,NG19 7TB,NG19,7TB
E07000033,29.17,70.83,NG20 8BA,NG20,8BA
E07000033,29.17,70.83,S21  3UA,S21, 3UA
E07000033,29.17,70.83,S42  5SY,S42, 5SY
E07000033,29.17,70.83,S44  6BX,S44, 6BX
E07000033,29.17,70.83,S45  8AB,S45, 8AB
E07000033,29.17,70.83,S43  3DH,S43, 3DH
E07000033,29.17,70.83,S31  8EJ,S31, 8EJ
E07000033,29.17,70.83,S80  1XW,S80, 1XW
E07000034,39.96,60.04,S40  2AX,S40, 2AX
E07000034,39.96,60.04,S41  0LW,S41, 0LW
E07000034,39.96,60.04,S49  1ZW,S49, 1ZW
E07000035,48.44,51.56,DE45 1AA,DE45,1AA
E07000035,48.44,51.56,S30  1BX,S30, 1BX
E07000035,48.44,51.56,S32  1AW,S32, 1AW
E07000035,48.44,51.56,S33  9GZ,S33, 9GZ
E07000035,48.44,51.56,SK17 0DJ,SK17,0DJ
E07000035,48.44,51.56,ST14 5BP,ST14,5BP
E07000036,38.77,61.23,NG10 1AA,NG10,1AA
E07000037,49.45,50.55,SK13 0AA,SK13,0AA
E07000037,49.45,50.55,SK14 6HD,SK14,6HD
E07000037,49.45,50.55,SK22 2LJ,SK22,2LJ
E07000038,37.22,62.78,S1   1DQ,S1,  1DQ
E07000038,37.22,62.78,S17  3BP,S17, 3BP
E07000038,37.22,62.78,S18  1BF,S18, 1BF
E07000038,37.22,62.78,S12  3YB,S12, 3YB
E07000038,37.22,62.78,S19  5UQ,S19, 5UQ
E07000038,37.22,62.78,S26  6SZ,S26, 6SZ
E07000038,37.22,62.78,S8   8BG,S8,  8BG
E07000039,39.65,60.35,DE11 0HH,DE11,0HH
E07000039,39.65,60.35,DE12 6AU,DE12,6AU
E07000039,39.65,60.35,DE13 9LY,DE13,9LY
E07000039,39.65,60.35,DE14 3RN,DE14,3RN
E07000039,39.65,60.35,DE65 5ND,DE65,5ND
E07000039,39.65,60.35,DE15 0DR,DE15,0DR
E07000039,39.65,60.35,LE6  5UH,LE6, 5UH
E07000039,39.65,60.35,LE65 1RF,LE65,1RF
E07000040,45.89,54.11,DT7  3EG,DT7, 3EG
E07000040,45.89,54.11,EX1  3TX,EX1, 3TX
E07000040,45.89,54.11,EX10 0BD,EX10,0BD
E07000040,45.89,54.11,EX11 1JZ,EX11,1JZ
E07000040,45.89,54.11,EX12 2JA,EX12,2JA
E07000040,45.89,54.11,EX14 9YB,EX14,9YB
E07000040,45.89,54.11,EX15 2LA,EX15,2LA
E07000040,45.89,54.11,EX2  7JJ,EX2, 7JJ
E07000040,45.89,54.11,EX13 5FR,EX13,5FR
E07000040,45.89,54.11,EX3  0RX,EX3, 0RX
E07000040,45.89,54.11,EX24 6SA,EX24,6SA
E07000040,45.89,54.11,EX4  0BA,EX4, 0BA
E07000040,45.89,54.11,EX5  2FU,EX5, 2FU
E07000040,45.89,54.11,EX8  5ER,EX8, 5ER
E07000040,45.89,54.11,EX9  6EH,EX9, 6EH
E07000040,45.89,54.11,TA20 3ES,TA20,3ES
E07000040,45.89,54.11,TA3  7RP,TA3, 7RP
E07000041,55.28,44.72,EX20 9AA,EX20,9AA
E07000041,55.28,44.72,EX6  7ZD,EX6, 7ZD
E07000041,55.28,44.72,EX7  0XW,EX7, 0XW
E07000042,46.66,53.34,EX16 5DH,EX16,5DH
E07000042,46.66,53.34,EX17 4LJ,EX17,4LJ
E07000042,46.66,53.34,EX18 7QU,EX18,7QU
E07000042,46.66,53.34,TA21 0JT,TA21,0JT
E07000042,46.66,53.34,TA4  2BE,TA4, 2BE
E07000042,46.66,53.34,TA22 9AZ,TA22,9AZ
E07000043,42.96,57.04,EX31 1HB,EX31,1HB
E07000043,42.96,57.04,EX34 0BX,EX34,0BX
E07000043,42.96,57.04,EX33 2EU,EX33,2EU
E07000043,42.96,57.04,EX35 6EW,EX35,6EW
E07000043,42.96,57.04,EX36 3AQ,EX36,3AQ
E07000043,42.96,57.04,EX37 9AA,EX37,9AA
E07000043,42.96,57.04,EX32 0BX,EX32,0BX
E07000043,42.96,57.04,EX39 4LX,EX39,4LX
E07000044,52.85,47.15,PL21 9DG,PL21,9DG
E07000044,52.85,47.15,PL20 6SE,PL20,6SE
E07000044,52.85,47.15,TQ10 9YB,TQ10,9YB
E07000044,52.85,47.15,TQ11 0HB,TQ11,0HB
E07000044,52.85,47.15,TQ13 7LE,TQ13,7LE
E07000044,52.85,47.15,TQ9  5UG,TQ9, 5UG
E07000044,52.85,47.15,TQ6  0AY,TQ6, 0AY
E07000044,52.85,47.15,TQ7  3SH,TQ7, 3SH
E07000044,52.85,47.15,TQ8  8EH,TQ8, 8EH
E07000045,46.10,53.90,TQ14 0AB,TQ14,0AB
E07000046,39.17,60.83,EX19 8ZX,EX19,8ZX
E07000046,39.17,60.83,EX21 5PQ,EX21,5PQ
E07000046,39.17,60.83,EX38 8AH,EX38,8AH
E07000047,46.80,53.20,PL19 0DP,PL19,0DP
E07000048,41.17,58.83,BH22 8XJ,BH22,8XJ
E07000048,41.17,58.83,BH23 1XE,BH23,1XE
E07000048,41.17,58.83,BH24 2SA,BH24,2SA
E07000049,42.38,57.62,BH31 6ET,BH31,6ET
E07000049,42.38,57.62,DT11 8DH,DT11,8DH
E07000050,43.60,56.40,BA8  0SB,BA8, 0SB
E07000050,43.60,56.40,BH20 7JH,BH20,7JH
E07000050,43.60,56.40,DT10 1AA,DT10,1AA
E07000050,43.60,56.40,DT2  7DX,DT2, 7DX
E07000050,43.60,56.40,DT9  5PY,DT9, 5PY
E07000050,43.60,56.40,SP8  4ZQ,SP8, 4ZQ
E07000051,40.93,59.07,BH19 1QT,BH19,1QT
E07000051,40.93,59.07,DT1  1AU,DT1, 1AU
